시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,시도코드,시도명,시군구코드,시군구명,폐교명,폐교연도,학교급구분명,활용현황구분명,건물연면적,대지,담당자 부서명,담당자 전화번호,소재지도로명주소,소재지지번주소,데이터기준일자,제공기관코드,제공기관명
9010000,경상남도교육청,9161000,고성교육지원청,48,경상남도,820,고성군,동해초등학교대동분교장,1999,초등학교,미활용,546,6557,교육재정담당,055-670-8183,경상남도 고성군 동해면 조선특구로 1526,경상남도 고성군 동해면 용정리 440,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,하청초등학교덕곡분교장,1998,초등학교,미활용,0,5813,교육재정담당,055-630-9283,경상남도 거제시 하청면 연하해안로 1288,경상남도 거제시 하청면 덕곡리 579,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,양보중학교,2016,중학교,대부,2477,15306,교육재정담당,055-880-1974,경상남도 하동군 양보면 진양로 778,경상남도 하동군 양보면 운암리 355-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9081000,사천교육지원청,48,경상남도,240,사천시,삼성초등학교가천분교장,1999,초등학교,미활용,1440,9090,교육재정담당,055-830-1579,경상남도 사천시 사남면 사남로 256,경상남도 사천시 사남면 가천리 84,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9211000,거창교육지원청,48,경상남도,880,거창군,산수초등학교,1991,초등학교,미활용,0,5009,교육재정담당,055-940-6173,경상남도 거창군 신원면 청수로 651-5,경상남도 거창군 신원면 덕산리 714-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9211000,거창교육지원청,48,경상남도,880,거창군,남상초등학교임불분교장,1994,초등학교,미활용,0,9045,교육재정담당,055-940-6173,경상남도 거창군 남상면 월행로 198-8,경상남도 거창군 남상면 임불리 1107,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9211000,거창교육지원청,48,경상남도,880,거창군,주상초등학교보해분교장,1999,초등학교,미활용,610,7520,교육재정담당,055-940-6173,경상남도 거창군 주상면 보해길 284,경상남도 거창군 주상면 남산리 245,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,한산초등학교좌도분교장,1998,초등학교,미활용,0,3238,교육재정담당,055-650-8085,경상남도 통영시 한산면 동좌리길 13-18,경상남도 통영시 한산면 창좌리 174-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,한산초등학교비진분교장,2012,초등학교,미활용,606,7411,교육재정담당,055-650-8085,경상남도 통영시 한산면 내항길 32-5,경상남도 통영시 한산면 비진리 75-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,한산초등학교두억분교장,2003,초등학교,미활용,0,6713,교육재정담당,055-650-8085,경상남도 통영시 한산면 두억로 206,경상남도 통영시 한산면 두억리 311-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,욕지초등학교옥동분교장,2008,초등학교,미활용,875,5816,교육재정담당,055-650-8085,경상남도 통영시 욕지면 옥동로 45-25,경상남도 통영시 욕지면 동항리 384-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,욕지초등학교노대분교장,2012,초등학교,미활용,868,5283,교육재정담당,055-650-8085,경상남도 통영시 욕지면 상리길 35-46,경상남도 통영시 욕지면 노대리 66-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,산양초등학교곤리분교장,2025,초등학교,미활용,629,5562,교육재정담당,055-650-8085,경상남도 통영시 산양읍 곤리길 96,경상남도 통영시 산양읍 곤리리 261,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,산양초등학교오비분교장,1998,초등학교,미활용,0,2083,교육재정담당,055-650-8085,경상남도 통영시 산양읍 오비도길 118-10,경상남도 통영시 산양읍 풍화리 1914-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,산양초등학교미남분교장,1998,초등학교,미활용,0,6108,교육재정담당,055-650-8085,경상남도 통영시 산양읍 물개길 21,경상남도 통영시 산양읍 미남리 401,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,일운초등학교구조라분교장,1998,초등학교,대부,248.56,8457,교육재정담당,055-630-9283,경상남도 거제시 일운면 구조라로2길 26,경상남도 거제시 일운면 구조라리 58-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,일운초등학교 예구분교장,1996,초등학교,대부,0,3101,교육재정담당,055-630-9283,,경상남도 거제시 일운면 와현리 255,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,대금초등학교,1998,초등학교,대부,927,7401,교육재정담당,055-630-9283,경상남도 거제시 장목면 옥포대첩로 1375,경상남도 거제시 장목면 율천리 49-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,숭덕초등학교화도분교장,2010,초등학교,대부,357,2327,교육재정담당,055-630-9283,경상남도 거제시 둔덕면 화도길 173,경상남도 거제시 둔덕면 술역리 808-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9051000,진주교육지원청,48,경상남도,170,진주시,구)미천초등학교,2007,초등학교,대부,1638,12913,예산담당,055-740-2163,경상남도 진주시 미천면 어옥로 3,경상남도 진주시 미천면 오방리 141-4,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9022000,창원교육지원청,48,경상남도,125,마산합포구,구남중학교구산분교장,2019,중학교,대부,1027,9994,재산관리담당,055-210-0562,경상남도 창원시 마산합포구 구산면 구산로 548,경상남도 창원시 마산합포구 구산면 수정리 653-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9131000,함안교육지원청,48,경상남도,730,함안군,법수중학교,2020,중학교,미활용,2413,17842,교육재정담당,055-580-8072,경상남도 함안군 법수면 법수로 214-36,경상남도 함안군 법수면 우거리 912,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9211000,거창교육지원청,48,경상남도,880,거창군,용현초등학교,1992,초등학교,미활용,0,8826,교육재정담당,055-940-6173,경상남도 거창군 신원면 대현길 12,경상남도 거창군 신원면 대현리 86-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9141000,창녕교육지원청,48,경상남도,740,창녕군,월령초등학교,1999,초등학교,미활용,0,10821,교육재정담당,055-530-3576,경상남도 창녕군 영산면 달재길 16,경상남도 창녕군 영산면 월령리 995-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9191000,산청교육지원청,48,경상남도,860,산청군,입석초등학교,1999,초등학교,미활용,1149,8251,교육재정담당,055-970-3095,경상남도 산청군 단성면 호암로264번길 19-3,경상남도 산청군 단성면 입석리 1154-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9022000,창원교육지원청,48,경상남도,125,마산합포구,반동초등학교욱곡분교장,1999,초등학교,미활용,261,4679,재산관리담당,055-210-0562,,경상남도 창원시 마산합포구 구산면 내포리 964-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,장목초등학교황포분교장,1996,초등학교,대부,690,5378,교육재정담당,055-630-9283,경상남도 거제시 장목면 황포1길 139,경상남도 거제시 장목면 구영리 735,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,구)숭덕초등학교,2002,초등학교,미활용,1389,8704,교육재정담당,055-630-9283,경상남도 거제시 둔덕면 녹산2길 30-1,경상남도 거제시 둔덕면 술역리 28-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,명사초등학교여차분교장,1996,초등학교,대부,0,4973,교육재정담당,055-630-9283,경상남도 거제시 남부면 여차길 12-4,경상남도 거제시 남부면 다포리 39,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9111000,거제교육지원청,48,경상남도,310,거제시,동부초등학교가배분교장,1999,초등학교,미활용,924,6096,교육재정담당,055-630-9283,경상남도 거제시 동부면 거제남서로 2232,경상남도 거제시 동부면 가배리 374,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9171000,남해교육지원청,48,경상남도,840,남해군,남수중학교,2019,중학교,미활용,1647,3771,교육재정담당,055-860-4184,경상남도 남해군 삼동면 동부대로 1810,경상남도 남해군 삼동면 지족리 192-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9171000,남해교육지원청,48,경상남도,840,남해군,고현중학교,2019,중학교,대부,2307,15276,교육재정담당,055-860-4184,경상남도 남해군 고현면 삼봉로 154,경상남도 남해군 고현면 포상리 152,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9161000,고성교육지원청,48,경상남도,820,고성군,거류초등학교대장분교장,1999,초등학교,미활용,0,5683,교육재정담당,055-670-8183,경상남도 고성군 동해면 구절로 106,경상남도 고성군 동해면 장좌리 756-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,사량초등학교돈지분교장,2012,초등학교,미활용,657,5339,교육재정담당,055-650-8085,경상남도 통영시 사량면 돈지길 86-4,경상남도 통영시 사량면 돈지리 675,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9081000,사천교육지원청,48,경상남도,240,사천시,삼천포초등학교늑도분교장,2006,초등학교,미활용,0,4915,교육재정담당,055-830-1579,경상남도 사천시 늑도길 20-33,경상남도 사천시 늑도동 15,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9081000,사천교육지원청,48,경상남도,240,사천시,장동초등학교신월분교장,1994,초등학교,미활용,688.26,7860,교육재정담당,055-830-1579,경상남도 사천시 정동면 소곡길 69,경상남도 사천시 정동면 소곡리 423,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9081000,사천교육지원청,48,경상남도,240,사천시,초전초등학교,1999,초등학교,미활용,943.11,5806,교육재정담당,055-830-1579,경상남도 사천시 사남면 초전로 71,경상남도 사천시 사남면 초전리 551-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9081000,사천교육지원청,48,경상남도,240,사천시,서포초등학교자혜분교장,1999,초등학교,미활용,488,6308,교육재정담당,055-830-1579,경상남도 사천시 서포면 자구로 177,경상남도 사천시 서포면 자혜리 519,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9171000,남해교육지원청,48,경상남도,840,남해군,남명초등학교평산분교장,1998,초등학교,대부,892,11515,교육재정담당,055-860-4184,경상남도 남해군 남면 남면로 1653,경상남도 남해군 남면 평산리 1446,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9171000,남해교육지원청,48,경상남도,840,남해군,미조초등학교호도분교장,1999,초등학교,미활용,112,843,교육재정담당,055-860-4184,경상남도 남해군 미조면 호도길 35,경상남도 남해군 미조면 미조리 1160,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9171000,남해교육지원청,48,경상남도,840,남해군,성남초등학교,1999,초등학교,미활용,928,10524,교육재정담당,055-860-4184,경상남도 남해군 이동면 남서대로 198-1,경상남도 남해군 이동면 화계리 302,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9131000,함안교육지원청,48,경상남도,730,함안군,외암초등학교별천분교장,1989,초등학교,미활용,475,15316,교육재정담당,055-580-8072,경상남도 함안군 여항면 여항로 421,경상남도 함안군 여항면 주동리 352,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9201000,함양교육지원청,48,경상남도,870,함양군,유림초등학교화남분교장,1992,초등학교,미활용,0,8894,교육재정담당,055-960-2776,경상남도 함양군 병곡면 마평아랫길 2,경상남도 함양군 병곡면 광평리 880,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9201000,함양교육지원청,48,경상남도,870,함양군,팔령초등학교,1999,초등학교,미활용,1035,0,교육재정담당,055-960-2776,경상남도 함양군 함양읍 원구길 77,경상남도 함양군 함양읍 구룡리 730-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9221000,합천교육지원청,48,경상남도,890,합천군,율곡초등학교,1999,초등학교,미활용,1792,45564,교육재정담당,055-930-7094,경상남도 합천군 율곡면 와리길 12,경상남도 합천군 율곡면 와리 384,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9221000,합천교육지원청,48,경상남도,890,합천군,봉산초등학교옥계분교장,1999,초등학교,미활용,1142,6533,교육재정담당,055-930-7094,경상남도 합천군 봉산면 노곡1길 58,경상남도 합천군 봉산면 노곡리 918-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9221000,합천교육지원청,48,경상남도,890,합천군,봉산초등학교오남분교장,1998,초등학교,미활용,0,10616,교육재정담당,055-930-7094,경상남도 합천군 봉산면 권빈1길 24-8,경상남도 합천군 봉산면 권빈리 639,2025-12-01,9010000,경상남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,율촌초산수분교장,2021,초등학교,미활용,680,8592,재정과,061-260-0792,전라남도 여수시 율촌면 왕바위길 135,전라남도 여수시 율촌면 산수리 642,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,거문초동도분교장,2020,초등학교,미활용,486,795057,재정과,061-260-0792,전라남도 여수시 삼산면 동도로 139,전라남도 여수시 삼산면 동도리 1012,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,거문초덕촌분교장,2019,초등학교,미활용,541,7033,재정과,061-260-0792,전라남도 여수시 삼산면 덕흥1길 26,전라남도 여수시 삼산면 덕촌리 814-1,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,거문중초도분교장,2017,중학교,미활용,773,1186,재정과,061-260-0792,전라남도 여수시 삼산면 초도로 48,전라남도 여수시 삼산면 초도리 산456,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,화태초여동분교장,2015,초등학교,미활용,534,4571,재정과,061-260-0792,전라남도 여수시 남면 횡간해안길 94-8,전라남도 여수시 남면 횡간리 251,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,연도초역포분교장,2009,초등학교,미활용,313,3786,재정과,061-260-0792,전라남도 여수시 남면 역포안길 26,전라남도 여수시 남면 연도리 881,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,돌산초대신분교장,2005,초등학교,미활용,1163,12211,재정과,061-260-0792,전라남도 여수시 돌산읍 돌산로 958,전라남도 여수시 돌산읍 신복리 730,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,율촌초송도분교장,2001,초등학교,미활용,0,3699,재정과,061-260-0792,,전라남도 여수시 율촌면 여동리 185,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,금성초등학교,1999,초등학교,미활용,992,7277,재정과,061-260-0792,전라남도 여수시 돌산읍 돌산로 616-20,전라남도 여수시 돌산읍 금성리 475,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,소라중앙초등학교,1992,초등학교,미활용,1075,7004,재정과,061-260-0792,전라남도 여수시 소라면 당촌길 49,전라남도 여수시 소라면 봉두리 662,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8511000,여수교육지원청,46,전라남도,130,여수시,초도초광도분교장,1991,초등학교,미활용,87,761,재정과,061-260-0792,,전라남도 여수시 삼산면 손죽리 산54,2025-11-18,8490000,전라남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,광호초등학교,1999,초등학교,대부,744,6319,교육재정담당,055-650-8085,경상남도 통영시 광도면 용호로 277,경상남도 통영시 광도면 용호리 206,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,도산초등학교도남분교장,1998,초등학교,대부,792,5372,교육재정담당,055-650-8085,경상남도 통영시 도산면 도산일주로 715,경상남도 통영시 도산면 저산리 613-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,한산초등학교,2013,초등학교,대부,1210,7426,교육재정담당,055-650-8085,경상남도 통영시 한산면 한산일주로 622,경상남도 통영시 한산면 창좌리 726-1,2025-12-01,9010000,경상남도교육청
8490000,전라남도교육청,8521000,순천교육지원청,46,전라남도,150,순천시,황전초대치분교장,2014,초등학교,대부,1617,22682,재정과,061-260-0792,전라남도 순천시 황전면 삽재팔동길 150,전라남도 순천시 황전면 대치리 435,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8521000,순천교육지원청,46,전라남도,150,순천시,황전북초용림분교장,2011,초등학교,대부,451,9327,재정과,061-260-0792,전라남도 순천시 황전면 장터길 39,전라남도 순천시 황전면 선변리 745-4,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8521000,순천교육지원청,46,전라남도,150,순천시,낙안초창녕분교장,2014,초등학교,대부,214,4033,재정과,061-260-0792,전라남도 순천시 낙안면 창녕길 7,전라남도 순천시 낙안면 창녕리 592-1,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8521000,순천교육지원청,46,전라남도,150,순천시,해룡초농주분교장,2011,초등학교,대부,1644,23459,재정과,061-260-0792,전라남도 순천시 해룡면 하사길 5,전라남도 순천시 해룡면 농주리 12,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8521000,순천교육지원청,46,전라남도,150,순천시,순천남초삼거분교장,1999,초등학교,대부,0,13929,재정과,061-260-0792,,전라남도 순천시 삼거동 125-1,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8521000,순천교육지원청,46,전라남도,150,순천시,황전초평죽분교장,1992,초등학교,미활용,659,6948,재정과,061-260-0792,전라남도 순천시 황전면 건구칠동로 216,전라남도 순천시 황전면 평촌리 산193-1,2025-11-18,8490000,전라남도교육청
8490000,전라남도교육청,8601000,보성교육지원청,46,전라남도,780,보성군,회천서초등학교,2025,초등학교,미활용,1830,16070,재정과,061-260-0792,전라남도 보성군 회천면 시장길 12,전라남도 보성군 회천면 회령리 514,2025-11-18,8490000,전라남도교육청
9010000,경상남도교육청,9171000,남해교육지원청,48,경상남도,840,남해군,서창선초등학교,1999,초등학교,자체활용,1402,8576,교육재정담당,055-860-4184,경상남도 남해군 창선면 서부로 1058-18,경상남도 남해군 창선면 율도리 546,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9091000,김해교육지원청,48,경상남도,250,김해시,김해봉황초등학교이화분교장,1998,초등학교,자체활용,975,6897,예산담당,055-330-7633,경상남도 김해시 화목로 180,경상남도 김해시 화목동 60-5,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9091000,김해교육지원청,48,경상남도,250,김해시,구)수남초등학교,2009,초등학교,자체활용,711,8687,예산담당,055-330-7633,경상남도 김해시 수가로 271,경상남도 김해시 응달동 154-21,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9071000,통영교육지원청,48,경상남도,220,통영시,한려초등학교영운분교장,2021,초등학교,미활용,1283,15567,교육재정담당,055-650-8085,경상남도 통영시 산양읍 산양일주로 236,경상남도 통영시 산양읍 영운리 860,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9221000,합천교육지원청,48,경상남도,890,합천군,도성초등학교,1994,초등학교,대부,0,51719,교육재정담당,055-930-7094,경상남도 합천군 가회면 도탄1길 1,경상남도 합천군 가회면 도탄리 1078,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9051000,진주교육지원청,48,경상남도,170,진주시,대곡초등학교마진분교장,1998,초등학교,미활용,0,4917,예산담당,055-740-2163,경상남도 진주시 대곡면 마진한실로257번길 14,경상남도 진주시 대곡면 마진리 195,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9051000,진주교육지원청,48,경상남도,170,진주시,덕오초등학교,2009,초등학교,미활용,0,11087,예산담당,055-740-2163,경상남도 진주시 집현면 향양로 145,경상남도 진주시 집현면 덕오리 725-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,양보초등학교우복분교장,1992,초등학교,미활용,0,7674,교육재정담당,055-880-1974,경상남도 하동군 양보면 동촌몰랑길 35-1,경상남도 하동군 양보면 우복리 395-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9022000,창원교육지원청,48,경상남도,127,마산회원구,중리초등학교안평분교장,1999,초등학교,미활용,674,6529,재산관리담당,055-210-0562,경상남도 창원시 마산회원구 내서읍 안성로 29,경상남도 창원시 마산회원구 내서읍 평성리 23-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9022000,창원교육지원청,48,경상남도,125,마산합포구,반동초등학교원전분교장,1999,초등학교,미활용,419,11934,재산관리담당,055-210-0562,경상남도 창원시 마산합포구 구산면 원전1길 29-21,경상남도 창원시 마산합포구 구산면 심리 181-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,진교초등학교고이분교장,1992,초등학교,대부,0,10407,교육재정담당,055-880-1974,경상남도 하동군 진교면 고원로 196,경상남도 하동군 진교면 고이리 457-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,운암초등학교,1999,초등학교,미활용,1937,11253,교육재정담당,055-880-1974,경상남도 하동군 양보면 상고개로 13-8,경상남도 하동군 양보면 운암리 251,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9022000,창원교육지원청,48,경상남도,125,마산합포구,진전초등학교낙동분교장,1999,초등학교,대부,335,4179,재산관리담당,055-210-0562,경상남도 창원시 마산합포구 진전면 회진로 1015-19,경상남도 창원시 마산합포구 진전면 시락리 218,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9161000,고성교육지원청,48,경상남도,820,고성군,회화초등학교동창분교장,1998,초등학교,대부,355,5830,교육재정담당,055-670-8183,경상남도 고성군 회화면 어신2길 313-68,경상남도 고성군 회화면 어신리 937-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9161000,고성교육지원청,48,경상남도,820,고성군,삼덕초등학교,1993,초등학교,미활용,0,7387,교육재정담당,055-670-8183,경상남도 고성군 회화면 삼덕3길 3,경상남도 고성군 회화면 삼덕리 1397-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9191000,산청교육지원청,48,경상남도,860,산청군,신천초등학교중산분교장,2008,초등학교,미활용,380,4278,교육재정담당,055-970-3095,경상남도 산청군 시천면 지리산대로 653,경상남도 산청군 시천면 중산리 293-4,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9161000,고성교육지원청,48,경상남도,820,고성군,삼오초등학교,1999,초등학교,미활용,110,10810,교육재정담당,055-670-8183,경상남도 고성군 삼산면 공룡로 1662-40,경상남도 고성군 삼산면 장치리 328,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,양포초등학교,1999,초등학교,대부,590,10937,교육재정담당,055-880-1974,경상남도 하동군 진교면 들포길 233-11,경상남도 하동군 진교면 양포리 111-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9091000,김해교육지원청,48,경상남도,250,김해시,신월초등학교,1994,초등학교,자체활용,753,10616,예산담당,055-330-7633,경상남도 김해시 진례면 서부로860번길 5,경상남도 김해시 진례면 신월리 440-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,신흥초등학교,1992,초등학교,대부,0,5883,교육재정담당,055-880-1974,경상남도 하동군 북천면 경서대로 2087,경상남도 하동군 북천면 사평리 491-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9161000,고성교육지원청,48,경상남도,820,고성군,하일초등학교장춘분교장,2012,초등학교,미활용,1427,7483,교육재정담당,055-670-8183,경상남도 고성군 하일면 춘암4길 1,경상남도 고성군 하일면 춘암리 401-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,박달초등학교,1994,초등학교,미활용,0,12592,교육재정담당,055-880-1974,경상남도 하동군 양보면 상고개로 249,경상남도 하동군 양보면 박달리 548-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9181000,하동교육지원청,48,경상남도,850,하동군,적량초등학교영신분교장,2007,초등학교,미활용,0,1137,교육재정담당,055-880-1974,경상남도 하동군 적량면 황금길 42,경상남도 하동군 적량면 동산리 542,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9191000,산청교육지원청,48,경상남도,860,산청군,금호초등학교,1994,초등학교,미활용,0,5779,교육재정담당,055-970-3095,경상남도 산청군 차황면 신차로2116번길 10,경상남도 산청군 차황면 실매리 183,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9101000,밀양교육지원청,48,경상남도,270,밀양시,상동중학교,2018,중학교,자체활용,4323,14858,교육재정담당,055-350-1583,경상남도 밀양시 상동면 금산5길 4,경상남도 밀양시 상동면 금산리 887-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9141000,창녕교육지원청,48,경상남도,740,창녕군,유어초등학교회룡분교장,1997,초등학교,자체활용,1270,6584,교육재정담당,055-530-3576,경상남도 창녕군 유어면 대대길 8,경상남도 창녕군 유어면 대대리 387-1,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9141000,창녕교육지원청,48,경상남도,740,창녕군,창락초등학교,2007,초등학교,자체활용,1770,16643,교육재정담당,055-530-3576,경상남도 창녕군 창녕읍 창녕장마로 793,경상남도 창녕군 창녕읍 퇴천리 544,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9191000,산청교육지원청,48,경상남도,860,산청군,경호중고등학교,2018,중학교,자체활용,4043,20232,교육재정담당,055-970-3095,경상남도 산청군 금서면 화계오봉로 17,경상남도 산청군 금서면 화계리 645-2,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9191000,산청교육지원청,48,경상남도,860,산청군,신천초등학교내대분교장,1993,초등학교,자체활용,968,8466,교육재정담당,055-970-3095,경상남도 산청군 시천면 삼신봉로 670,경상남도 산청군 시천면 내대리 569,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9091000,김해교육지원청,48,경상남도,250,김해시,금곡초등학교,1999,초등학교,자체활용,732,8215,예산담당,055-330-7633,경상남도 김해시 한림면 금곡로182번길 43,경상남도 김해시 한림면 금곡리 851-3,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9081000,사천교육지원청,48,경상남도,240,사천시,구)사남초등학교,1999,초등학교,자체활용,54,9688,교육재정담당,055-830-1579,경상남도 사천시 사남면 진삼로 1023,경상남도 사천시 사남면 죽천리 380,2025-12-01,9010000,경상남도교육청
9010000,경상남도교육청,9081000,사천교육지원청,48,경상남도,240,사천시,선진초등학교,2012,초등학교,자체활용,91,14439,교육재정담당,055-830-1579,경상남도 사천시 사남면 사남로 256,경상남도 사천시 용현면 통양리 108,2025-12-01,9010000,경상남도교육청
